cod_municipio,competencia,n_estabelecimentos,leitos,leitos_sus,leitos_uti,leitos_uti_sus
110001,202501,2,57,51,0,0
110001,202502,2,57,51,0,0
110001,202503,2,57,51,0,0
110001,202504,2,57,51,0,0
110001,202505,2,57,51,0,0
110001,202506,2,57,51,0,0
110001,202507,2,57,51,0,0
110001,202508,2,57,51,0,0
110001,202509,2,57,51,0,0
110001,202510,2,57,51,0,0
110001,202511,2,57,51,0,0
110001,202512,2,57,51,0,0
110002,202501,9,319,173,65,27
110002,202502,9,324,183,65,27
110002,202503,9,431,290,65,27
110002,202504,10,441,300,65,27
110002,202505,10,441,300,65,27
110002,202506,10,441,300,65,27
110002,202507,10,441,300,65,27
110002,202508,10,441,300,65,27
110002,202509,10,441,300,65,27
110002,202510,10,441,300,65,27
110002,202511,11,471,300,65,27
110002,202512,11,471,300,65,27
110003,202501,1,8,8,0,0
110003,202503,1,8,8,0,0
110003,202504,1,8,8,0,0
110003,202505,1,8,8,0,0
110003,202506,1,8,8,0,0
110003,202507,1,8,8,0,0
110003,202508,1,8,8,0,0
110003,202509,1,8,8,0,0
110003,202510,1,8,8,0,0
110003,202511,1,8,8,0,0
110003,202512,1,8,8,0,0
110004,202501,8,482,353,78,37
110004,202502,8,482,379,78,37
110004,202503,8,482,376,78,37
110004,202504,8,482,376,78,37
110004,202505,8,482,376,78,37
110004,202506,10,545,439,78,37
110004,202507,10,549,443,78,37
110004,202508,10,549,435,78,37
110004,202509,10,549,435,78,37
110004,202510,10,552,438,78,37
110004,202511,10,552,438,78,37
110004,202512,10,552,438,78,37
110005,202501,1,42,42,0,0
110005,202502,1,42,42,0,0
110005,202503,1,42,42,0,0
110005,202504,1,42,42,0,0
110005,202505,1,42,42,0,0
110005,202506,1,42,42,0,0
110005,202507,1,42,42,0,0
110005,202508,1,42,42,0,0
110005,202509,1,42,42,0,0
110005,202510,1,42,42,0,0
110005,202511,1,42,42,0,0
110005,202512,1,42,42,0,0
110006,202501,1,50,50,0,0
110006,202502,1,50,50,0,0
110006,202503,1,50,50,0,0
110006,202504,1,50,50,0,0
110006,202505,1,50,50,0,0
110006,202506,1,50,50,0,0
110006,202507,1,50,50,0,0
110006,202508,1,50,50,0,0
110006,202509,1,50,50,0,0
110006,202510,1,50,50,0,0
110006,202511,1,50,50,0,0
110006,202512,1,50,50,0,0
110007,202501,1,10,10,0,0
110007,202502,1,10,10,0,0
110007,202503,1,10,10,0,0
110007,202504,1,10,10,0,0
110007,202505,1,10,10,0,0
110007,202506,1,10,10,0,0
110007,202507,1,10,10,0,0
110007,202508,1,10,10,0,0
110007,202509,1,10,10,0,0
110007,202510,1,10,10,0,0
110007,202511,1,10,10,0,0
110007,202512,1,10,10,0,0
110008,202501,1,45,45,0,0
110008,202502,1,45,45,0,0
110008,202503,1,45,45,0,0
110008,202504,1,45,45,0,0
110008,202505,1,45,45,0,0
110008,202506,1,45,45,0,0
110008,202507,1,15,15,0,0
110008,202508,1,15,15,0,0
110008,202509,1,15,15,0,0
110008,202510,1,15,15,0,0
110008,202511,1,15,15,0,0
110008,202512,1,15,15,0,0
110009,202501,3,55,37,0,0
110009,202502,3,55,37,0,0
110009,202503,3,55,37,0,0
110009,202504,3,55,37,0,0
110009,202505,3,55,37,0,0
110009,202506,3,55,37,0,0
110009,202507,3,55,37,0,0
110009,202508,3,55,37,0,0
110009,202509,3,55,37,0,0
110009,202510,3,55,37,0,0
110009,202511,3,55,37,0,0
110009,202512,3,55,37,0,0
110010,202501,2,118,109,0,0
110010,202502,2,118,109,0,0
110010,202503,3,124,115,0,0
110010,202504,3,196,177,10,0
110010,202505,3,196,177,10,0
110010,202506,3,196,177,10,0
110010,202507,3,201,177,15,0
110010,202508,3,200,181,10,0
110010,202509,3,200,181,10,0
110010,202510,3,201,181,10,0
110010,202511,3,201,181,10,0
110010,202512,3,201,181,10,0
110011,202501,1,110,110,10,10
110011,202502,2,127,127,10,10
110011,202503,2,127,127,10,10
110011,202504,2,127,127,10,10
110011,202505,2,127,127,10,10
110011,202506,2,127,127,10,10
110011,202507,2,127,127,10,10
110011,202508,2,127,127,10,10
110011,202509,2,127,127,10,10
110011,202510,2,127,127,10,10
110011,202511,2,127,127,10,10
110011,202512,2,127,127,10,10
110012,202501,8,443,319,80,33
110012,202502,8,444,319,83,33
110012,202503,8,444,319,83,33
110012,202504,8,444,319,83,33
110012,202505,8,444,319,83,33
110012,202506,7,432,314,83,33
110012,202507,7,432,314,83,33
110012,202508,8,436,317,83,33
110012,202509,9,437,317,83,33
110012,202510,8,436,317,83,33
110012,202511,9,450,339,83,33
110012,202512,9,450,339,83,33
110013,202501,1,48,48,0,0
110013,202502,1,48,48,0,0
110013,202503,1,48,48,0,0
110013,202504,1,48,48,0,0
110013,202505,1,48,48,0,0
110013,202506,1,48,48,0,0
110013,202507,1,48,48,0,0
110013,202508,1,48,48,0,0
110013,202509,1,48,48,0,0
110013,202510,1,48,48,0,0
110013,202511,1,48,48,0,0
110013,202512,1,48,48,0,0
110014,202501,1,44,44,0,0
110014,202502,1,44,44,0,0
110014,202503,1,44,44,0,0
110014,202504,1,44,44,0,0
110014,202505,1,44,44,0,0
110014,202506,1,44,44,0,0
110014,202507,1,44,44,0,0
110014,202508,1,44,44,0,0
110014,202509,1,44,44,0,0
110014,202510,1,44,44,0,0
110014,202511,1,44,44,0,0
110014,202512,1,44,44,0,0
110015,202501,4,185,58,30,0
110015,202502,4,185,58,30,0
110015,202503,4,185,58,30,0
110015,202504,4,185,58,30,0
110015,202505,4,179,58,30,0
110015,202506,4,179,58,30,0
110015,202507,4,179,58,30,0
110015,202508,4,179,58,30,0
110015,202509,4,179,58,30,0
110015,202510,5,216,95,30,0
110015,202511,5,216,125,30,0
110015,202512,5,289,154,60,0
110018,202501,2,69,57,0,0
110018,202502,2,69,57,0,0
110018,202503,2,69,57,0,0
110018,202504,2,69,57,0,0
110018,202505,2,69,57,0,0
110018,202506,2,69,57,0,0
110018,202507,2,69,57,0,0
110018,202508,2,69,57,0,0
110018,202509,2,69,57,0,0
110018,202510,2,69,57,0,0
110018,202511,2,69,57,0,0
110018,202512,2,67,57,0,0
110020,202501,20,2259,1638,345,183
110020,202502,20,2259,1638,345,183
110020,202503,20,2262,1638,345,183
110020,202504,21,2266,1642,345,183
110020,202505,21,2267,1642,345,183
110020,202506,20,2274,1703,347,183
110020,202507,20,2274,1703,347,183
110020,202508,20,2278,1703,351,183
110020,202509,20,2293,1723,347,183
110020,202510,20,2302,1747,347,183
110020,202511,20,2302,1747,347,183
110020,202512,20,2302,1747,347,183
110025,202501,1,48,48,0,0
110025,202502,1,48,48,0,0
110025,202503,1,48,48,0,0
110025,202504,1,48,48,0,0
110025,202505,1,48,48,0,0
110025,202506,1,48,48,0,0
110025,202507,1,48,48,0,0
110025,202508,1,48,48,0,0
110025,202509,1,48,48,0,0
110025,202510,1,48,48,0,0
110025,202511,1,48,48,0,0
110025,202512,1,48,48,0,0
110026,202501,1,8,8,0,0
110026,202502,1,8,8,0,0
110026,202503,1,11,11,0,0
110026,202504,1,11,11,0,0
110026,202505,1,11,11,0,0
110026,202506,1,11,11,0,0
110026,202507,1,11,11,0,0
110026,202508,1,11,11,0,0
110026,202509,1,11,11,0,0
110026,202510,1,11,11,0,0
110026,202511,1,11,11,0,0
110026,202512,1,11,11,0,0
110028,202501,2,84,74,0,0
110028,202502,2,84,74,0,0
110028,202503,2,84,74,0,0
110028,202504,2,84,74,0,0
110028,202505,2,84,74,0,0
110028,202506,2,84,74,0,0
110028,202507,2,84,74,0,0
110028,202508,2,91,81,0,0
110028,202509,2,91,81,0,0
110028,202510,2,91,81,0,0
110028,202511,2,91,81,0,0
110028,202512,2,91,81,0,0
110029,202501,1,25,25,0,0
110029,202502,1,25,25,0,0
110029,202503,1,25,25,0,0
110029,202504,1,25,25,0,0
110029,202505,1,25,25,0,0
110029,202506,1,25,25,0,0
110029,202507,1,25,25,0,0
110029,202508,1,25,25,0,0
110029,202509,1,25,25,0,0
110029,202510,1,25,25,0,0
110029,202511,1,25,25,0,0
110029,202512,1,25,25,0,0
110030,202501,3,306,236,32,10
110030,202502,3,306,236,32,10
110030,202503,3,306,236,32,10
110030,202504,3,306,236,32,10
110030,202505,3,306,236,32,10
110030,202506,3,306,236,32,10
110030,202507,3,306,236,32,10
110030,202508,3,306,236,32,10
110030,202509,3,303,233,32,10
110030,202510,3,303,233,32,10
110030,202511,3,303,233,32,10
110030,202512,3,303,233,32,10
110032,202501,1,48,48,0,0
110032,202502,1,48,48,0,0
110032,202503,1,48,48,0,0
110032,202504,1,39,39,0,0
110032,202505,1,39,39,0,0
110032,202506,1,39,39,0,0
110032,202507,1,39,39,0,0
110032,202508,1,39,39,0,0
110032,202509,1,39,39,0,0
110032,202510,1,39,39,0,0
110032,202511,1,39,39,0,0
110032,202512,1,39,39,0,0
110033,202501,1,37,37,0,0
110033,202502,1,37,37,0,0
110033,202503,1,37,37,0,0
110033,202504,1,37,37,0,0
110033,202505,1,37,37,0,0
110033,202506,1,37,37,0,0
110033,202507,1,37,37,0,0
110033,202508,1,37,37,0,0
110033,202509,1,37,37,0,0
110033,202510,1,37,37,0,0
110033,202511,1,37,37,0,0
110033,202512,1,37,37,0,0
110034,202501,1,35,35,0,0
110034,202502,1,35,35,0,0
110034,202503,1,35,35,0,0
110034,202504,1,35,35,0,0
110034,202505,1,35,35,0,0
110034,202506,1,35,35,0,0
110034,202507,1,30,30,0,0
110034,202508,1,30,30,0,0
110034,202509,1,40,40,0,0
110034,202510,1,40,40,0,0
110034,202511,1,40,40,0,0
110034,202512,1,40,40,0,0
110037,202501,1,26,26,0,0
110037,202502,1,26,26,0,0
110037,202503,1,26,26,0,0
110037,202504,1,26,26,0,0
110037,202505,1,26,26,0,0
110037,202506,1,26,26,0,0
110037,202507,1,26,26,0,0
110037,202508,1,26,26,0,0
110037,202509,1,26,26,0,0
110037,202510,1,26,26,0,0
110037,202511,1,26,26,0,0
110037,202512,1,26,26,0,0
110040,202501,1,16,16,0,0
110040,202502,1,16,16,0,0
110040,202503,1,24,24,0,0
110040,202504,1,24,24,0,0
110040,202505,1,24,24,0,0
110040,202506,1,12,12,0,0
110040,202507,1,12,12,0,0
110040,202508,1,12,12,0,0
110040,202509,1,12,12,0,0
110040,202510,1,12,12,0,0
110040,202511,1,12,12,0,0
110040,202512,1,12,12,0,0
110045,202501,3,67,32,0,0
110045,202502,3,68,33,0,0
110045,202503,3,78,43,0,0
110045,202504,3,78,43,0,0
110045,202505,3,78,43,0,0
110045,202506,3,78,43,0,0
110045,202507,3,78,43,0,0
110045,202508,3,78,43,0,0
110045,202509,3,78,43,0,0
110045,202510,3,78,43,0,0
110045,202511,3,78,43,0,0
110045,202512,3,78,43,0,0
110050,202501,1,24,24,0,0
110050,202502,1,24,24,0,0
110050,202503,1,24,24,0,0
110050,202504,1,24,24,0,0
110050,202505,1,24,24,0,0
110050,202506,1,24,24,0,0
110050,202507,1,24,24,0,0
110050,202508,1,24,24,0,0
110050,202509,1,24,24,0,0
110050,202510,1,24,24,0,0
110050,202511,1,24,24,0,0
110050,202512,1,24,24,0,0
110060,202501,1,13,13,0,0
110060,202502,1,16,16,0,0
110060,202503,1,16,16,0,0
110060,202504,1,16,16,0,0
110060,202505,1,16,16,0,0
110060,202506,1,16,16,0,0
110060,202507,1,16,16,0,0
110060,202508,1,16,16,0,0
110060,202509,1,16,16,0,0
110060,202510,1,16,16,0,0
110060,202511,1,16,16,0,0
110060,202512,1,16,16,0,0
110070,202501,1,19,19,0,0
110070,202502,1,19,19,0,0
110070,202503,1,19,19,0,0
110070,202504,1,19,19,0,0
110070,202505,1,19,19,0,0
110070,202506,1,12,12,0,0
110070,202507,1,12,12,0,0
110070,202508,1,12,12,0,0
110070,202509,1,12,12,0,0
110070,202510,1,12,12,0,0
110070,202511,1,12,12,0,0
110070,202512,1,12,12,0,0
110080,202501,1,15,15,0,0
110080,202502,1,15,15,0,0
110080,202503,1,15,15,0,0
110080,202504,1,15,15,0,0
110080,202505,1,15,15,0,0
110080,202506,1,15,15,0,0
110080,202507,1,15,15,0,0
110080,202508,1,15,15,0,0
110080,202509,1,15,15,0,0
110080,202510,1,15,15,0,0
110080,202511,1,15,15,0,0
110080,202512,1,15,15,0,0
110090,202501,1,12,12,0,0
110090,202502,1,12,12,0,0
110090,202503,1,12,12,0,0
110090,202504,1,12,12,0,0
110090,202505,1,12,12,0,0
110090,202506,1,12,12,0,0
110090,202507,1,12,12,0,0
110090,202508,1,12,12,0,0
110090,202509,1,12,12,0,0
110090,202510,1,12,12,0,0
110090,202511,1,12,12,0,0
110090,202512,1,12,12,0,0
110092,202501,1,11,11,0,0
110092,202502,1,11,11,0,0
110092,202503,1,11,11,0,0
110092,202504,1,11,11,0,0
110092,202505,1,11,11,0,0
110092,202506,1,11,11,0,0
110092,202507,1,11,11,0,0
110092,202508,1,11,11,0,0
110092,202509,1,11,11,0,0
110092,202510,1,11,11,0,0
110092,202511,1,11,11,0,0
110092,202512,1,11,11,0,0
110094,202501,1,34,34,0,0
110094,202502,1,34,34,0,0
110094,202503,1,34,34,0,0
110094,202504,1,34,34,0,0
110094,202505,1,34,34,0,0
110094,202506,1,34,34,0,0
110094,202507,1,34,34,0,0
110094,202508,1,34,34,0,0
110094,202509,1,34,34,0,0
110094,202510,1,34,34,0,0
110094,202511,1,34,34,0,0
110094,202512,1,34,34,0,0
110100,202501,1,21,21,0,0
110100,202502,1,21,21,0,0
110100,202503,1,21,21,0,0
110100,202504,1,21,21,0,0
110100,202505,1,21,21,0,0
110100,202506,1,21,21,0,0
110100,202507,1,21,21,0,0
110100,202508,1,21,21,0,0
110100,202509,1,21,21,0,0
110100,202510,1,21,21,0,0
110100,202511,1,21,21,0,0
110100,202512,1,21,21,0,0
110110,202501,1,20,20,0,0
110110,202502,1,20,20,0,0
110110,202503,1,20,20,0,0
110110,202504,1,20,20,0,0
110110,202505,1,20,20,0,0
110110,202506,1,20,20,0,0
110110,202507,1,20,20,0,0
110110,202508,1,20,20,0,0
110110,202509,1,20,20,0,0
110110,202510,1,20,20,0,0
110110,202511,1,20,20,0,0
110110,202512,1,20,20,0,0
110120,202501,1,16,16,0,0
110120,202502,1,16,16,0,0
110120,202503,1,16,16,0,0
110120,202504,1,16,16,0,0
110120,202505,1,16,16,0,0
110120,202506,1,16,16,0,0
110120,202507,1,16,16,0,0
110120,202508,1,16,16,0,0
110120,202509,1,16,16,0,0
110120,202510,1,16,16,0,0
110120,202511,1,16,16,0,0
110120,202512,1,16,16,0,0
110130,202501,2,33,25,0,0
110130,202502,2,33,25,0,0
110130,202503,2,33,25,0,0
110130,202504,2,33,25,0,0
110130,202505,2,33,25,0,0
110130,202506,2,33,25,0,0
110130,202507,2,33,25,0,0
110130,202508,2,33,25,0,0
110130,202509,1,25,25,0,0
110130,202510,1,25,25,0,0
110130,202511,1,25,25,0,0
110130,202512,1,25,25,0,0
110140,202501,1,35,35,0,0
110140,202502,1,42,42,0,0
110140,202503,1,49,49,0,0
110140,202504,1,49,49,0,0
110140,202505,1,49,49,0,0
110140,202506,1,49,49,0,0
110140,202507,1,49,49,0,0
110140,202508,1,49,49,0,0
110140,202509,1,49,49,0,0
110140,202510,1,49,49,0,0
110140,202511,1,49,49,0,0
110140,202512,1,49,49,0,0
110143,202501,1,17,17,0,0
110143,202502,1,17,17,0,0
110143,202503,1,17,17,0,0
110143,202504,1,17,17,0,0
110143,202505,1,17,17,0,0
110143,202506,1,17,17,0,0
110143,202507,1,17,17,0,0
110143,202508,1,17,17,0,0
110143,202509,1,17,17,0,0
110143,202510,1,17,17,0,0
110143,202511,1,17,17,0,0
110143,202512,1,17,17,0,0
110145,202501,1,8,8,0,0
110145,202502,1,8,8,0,0
110145,202503,1,8,8,0,0
110145,202504,1,8,8,0,0
110145,202505,1,8,8,0,0
110145,202506,1,8,8,0,0
110145,202507,1,8,8,0,0
110145,202508,1,8,8,0,0
110145,202509,1,8,8,0,0
110145,202510,1,8,8,0,0
110145,202511,1,8,8,0,0
110145,202512,1,8,8,0,0
110146,202501,1,6,6,0,0
110146,202502,1,6,6,0,0
110146,202503,1,6,6,0,0
110146,202504,1,6,6,0,0
110146,202505,1,6,6,0,0
110146,202506,1,6,6,0,0
110146,202507,1,6,6,0,0
110146,202508,1,6,6,0,0
110146,202509,1,6,6,0,0
110146,202510,1,6,6,0,0
110146,202511,1,6,6,0,0
110146,202512,1,6,6,0,0
110148,202501,1,12,12,0,0
110148,202502,1,12,12,0,0
110148,202503,1,12,12,0,0
110148,202504,1,12,12,0,0
110148,202505,1,12,12,0,0
110148,202506,1,12,12,0,0
110148,202507,1,12,12,0,0
110148,202508,1,12,12,0,0
110148,202509,1,12,12,0,0
110148,202510,1,12,12,0,0
110148,202511,1,12,12,0,0
110148,202512,1,12,12,0,0
110149,202501,1,29,29,0,0
110149,202502,1,29,29,0,0
110149,202503,1,29,29,0,0
110149,202504,1,29,29,0,0
110149,202505,1,29,29,0,0
110149,202506,1,29,29,0,0
110149,202507,1,29,29,0,0
110149,202508,1,29,29,0,0
110149,202509,1,29,29,0,0
110149,202510,1,29,29,0,0
110149,202511,1,29,29,0,0
110149,202512,1,26,26,0,0
110150,202501,1,36,36,0,0
110150,202502,1,36,36,0,0
110150,202503,1,36,36,0,0
110150,202504,1,36,36,0,0
110150,202505,1,36,36,0,0
110150,202506,1,36,36,0,0
110150,202507,1,36,36,0,0
110150,202508,1,36,36,0,0
110150,202509,1,36,36,0,0
110150,202510,1,36,36,0,0
110150,202511,1,36,36,0,0
110150,202512,1,36,36,0,0
110155,202501,1,12,12,0,0
110155,202502,1,12,12,0,0
110155,202503,1,12,12,0,0
110155,202504,1,12,12,0,0
110155,202505,1,12,12,0,0
110155,202506,1,12,12,0,0
110155,202507,1,12,12,0,0
110155,202508,1,12,12,0,0
110155,202509,1,12,12,0,0
110155,202510,1,12,12,0,0
110155,202511,1,12,12,0,0
110155,202512,1,12,12,0,0
110160,202501,1,13,13,0,0
110160,202502,1,13,13,0,0
110160,202503,1,13,13,0,0
110160,202504,1,13,13,0,0
110160,202505,1,13,13,0,0
110160,202506,1,13,13,0,0
110160,202507,1,13,13,0,0
110160,202508,1,13,13,0,0
110160,202509,1,13,13,0,0
110160,202510,1,13,13,0,0
110160,202511,1,13,13,0,0
110160,202512,1,13,13,0,0
110170,202501,1,25,25,0,0
110170,202502,1,25,25,0,0
110170,202503,1,25,25,0,0
110170,202504,1,25,25,0,0
110170,202505,1,25,25,0,0
110170,202506,1,25,25,0,0
110170,202507,1,25,25,0,0
110170,202508,1,25,25,0,0
110170,202509,1,25,25,0,0
110170,202510,1,25,25,0,0
110170,202511,1,25,25,0,0
110170,202512,1,25,25,0,0
110175,202501,1,12,12,0,0
110175,202502,1,12,12,0,0
110175,202503,1,12,12,0,0
110175,202504,1,12,12,0,0
110175,202505,1,12,12,0,0
110175,202506,1,12,12,0,0
110175,202507,1,12,12,0,0
110175,202508,1,12,12,0,0
110175,202509,1,12,12,0,0
110175,202510,1,12,12,0,0
110175,202511,1,12,12,0,0
110175,202512,1,12,12,0,0
110180,202501,1,16,16,0,0
110180,202502,1,16,16,0,0
110180,202503,1,16,16,0,0
110180,202504,1,16,16,0,0
110180,202505,1,16,16,0,0
110180,202506,1,16,16,0,0
110180,202507,1,16,16,0,0
110180,202508,1,16,16,0,0
110180,202509,1,16,16,0,0
110180,202510,1,16,16,0,0
110180,202511,1,16,16,0,0
110180,202512,1,16,16,0,0
120001,202501,1,7,7,0,0
120001,202502,1,7,7,0,0
120001,202503,1,7,7,0,0
120001,202504,1,7,7,0,0
120001,202505,1,7,7,0,0
120001,202506,1,7,7,0,0
120001,202507,1,7,7,0,0
120001,202508,1,7,7,0,0
120001,202509,1,7,7,0,0
120001,202510,1,7,7,0,0
120001,202511,1,7,7,0,0
120001,202512,1,7,7,0,0
120005,202501,1,12,12,0,0
120005,202502,1,12,12,0,0
120005,202503,1,12,12,0,0
120005,202504,1,12,12,0,0
120005,202505,1,12,12,0,0
120005,202506,1,12,12,0,0
120005,202507,1,12,12,0,0
120005,202508,1,12,12,0,0
120005,202509,1,12,12,0,0
120005,202510,1,12,12,0,0
120005,202511,1,12,12,0,0
120005,202512,1,12,12,0,0
120010,202501,1,84,84,0,0
120010,202502,1,84,84,0,0
120010,202503,1,84,84,0,0
120010,202504,1,84,84,0,0
120010,202505,1,74,74,0,0
120010,202506,1,94,94,0,0
120010,202507,1,94,94,0,0
120010,202508,1,94,94,0,0
120010,202509,1,94,94,0,0
120010,202510,1,94,94,0,0
120010,202511,1,94,94,0,0
120010,202512,1,94,94,0,0
120020,202501,5,219,177,20,0
120020,202502,5,215,173,20,0
120020,202503,5,215,173,20,0
120020,202504,5,215,173,20,0
120020,202505,5,215,173,20,0
120020,202506,5,215,173,20,0
120020,202507,5,215,173,20,0
120020,202508,5,215,173,20,0
120020,202509,5,222,173,19,0
120020,202510,5,222,173,19,0
120020,202511,5,222,173,19,0
120020,202512,5,222,173,19,0
120030,202501,1,42,42,0,0
120030,202502,1,42,42,0,0
120030,202503,1,42,42,0,0
120030,202504,1,42,42,0,0
120030,202505,1,42,42,0,0
120030,202506,1,42,42,0,0
120030,202507,1,42,42,0,0
120030,202508,1,42,42,0,0
120030,202509,1,42,42,0,0
120030,202510,1,42,42,0,0
120030,202511,1,42,42,0,0
120030,202512,1,42,42,0,0
120032,202501,1,17,17,0,0
120032,202502,1,17,17,0,0
120032,202503,1,17,17,0,0
120032,202504,1,17,17,0,0
120032,202505,1,17,17,0,0
120032,202506,1,17,17,0,0
120032,202507,1,17,17,0,0
120032,202508,1,17,17,0,0
120032,202509,1,17,17,0,0
120032,202510,1,17,17,0,0
120032,202511,1,17,17,0,0
120032,202512,1,17,17,0,0
120033,202501,1,32,32,0,0
120033,202502,1,32,32,0,0
120033,202503,1,32,32,0,0
120033,202504,1,32,32,0,0
120033,202505,1,44,44,0,0
120033,202506,1,44,44,0,0
120033,202507,1,44,44,0,0
120033,202508,1,44,44,0,0
120033,202509,1,44,44,0,0
120033,202510,1,44,44,0,0
120033,202511,1,44,44,0,0
120033,202512,1,44,44,0,0
120034,202501,1,25,25,0,0
120034,202502,1,25,25,0,0
120034,202503,1,25,25,0,0
120034,202504,1,25,25,0,0
120034,202505,1,25,25,0,0
120034,202506,1,25,25,0,0
120034,202507,1,25,25,0,0
120034,202508,1,25,25,0,0
120034,202509,1,25,25,0,0
120034,202510,1,25,25,0,0
120034,202511,1,25,25,0,0
120034,202512,1,25,25,0,0
120035,202501,1,14,14,0,0
120035,202502,1,14,14,0,0
120035,202503,1,14,14,0,0
120035,202504,1,14,14,0,0
120035,202505,1,14,14,0,0
120035,202506,1,14,14,0,0
120035,202507,1,14,14,0,0
120035,202508,1,14,14,0,0
120035,202509,1,14,14,0,0
120035,202510,1,14,14,0,0
120035,202511,1,14,14,0,0
120035,202512,1,14,14,0,0
120038,202501,2,63,63,0,0
120038,202502,2,63,63,0,0
120038,202503,2,63,63,0,0
120038,202504,2,63,63,0,0
120038,202505,2,63,63,0,0
120038,202506,2,63,63,0,0
120038,202507,2,63,63,0,0
120038,202508,2,63,63,0,0
120038,202509,2,63,63,0,0
120038,202510,2,63,63,0,0
120038,202511,2,63,63,0,0
120038,202512,2,63,63,0,0
120039,202501,1,12,12,0,0
120039,202502,1,12,12,0,0
120039,202503,1,12,12,0,0
120039,202504,1,12,12,0,0
120039,202505,1,12,12,0,0
120039,202506,1,12,12,0,0
120039,202507,1,12,12,0,0
120039,202508,1,12,12,0,0
120039,202509,1,12,12,0,0
120039,202510,1,12,12,0,0
120039,202511,1,12,12,0,0
120039,202512,1,12,12,0,0
120040,202501,12,1102,960,86,81
120040,202502,12,1102,960,86,81
120040,202503,12,1102,960,86,81
120040,202504,12,1102,960,86,81
120040,202505,12,1092,950,86,81
120040,202506,12,1122,980,86,81
120040,202507,12,1116,974,86,81
120040,202508,12,1116,974,86,81
120040,202509,12,1116,974,86,81
120040,202510,12,1140,988,86,81
120040,202511,12,1152,1014,86,81
120040,202512,12,1152,1014,86,81
120042,202501,1,16,16,0,0
120042,202502,1,16,16,0,0
120042,202503,1,16,16,0,0
120042,202504,1,16,16,0,0
120042,202505,1,16,16,0,0
120042,202506,1,16,16,0,0
120042,202507,1,16,16,0,0
120042,202508,1,16,16,0,0
120042,202509,1,16,16,0,0
120042,202510,1,16,16,0,0
120042,202511,1,16,16,0,0
120042,202512,1,16,16,0,0
120043,202501,1,16,16,0,0
120043,202502,1,16,16,0,0
120043,202503,1,16,16,0,0
120043,202504,1,16,16,0,0
120043,202505,1,16,16,0,0
120043,202506,1,16,16,0,0
120043,202507,1,16,16,0,0
120043,202508,1,16,16,0,0
120043,202509,1,16,16,0,0
120043,202510,1,16,16,0,0
120043,202511,1,16,16,0,0
120043,202512,1,16,16,0,0
120045,202501,1,31,31,0,0
120045,202502,1,31,31,0,0
120045,202503,1,31,31,0,0
120045,202504,1,31,31,0,0
120045,202505,1,31,31,0,0
120045,202506,1,31,31,0,0
120045,202507,1,31,31,0,0
120045,202508,1,31,31,0,0
120045,202509,1,31,31,0,0
120045,202510,1,31,31,0,0
120045,202511,1,31,31,0,0
120045,202512,1,31,31,0,0
120050,202501,1,34,34,0,0
120050,202502,1,34,34,0,0
120050,202503,1,34,34,0,0
120050,202504,1,34,34,0,0
120050,202505,1,34,34,0,0
120050,202506,1,38,38,0,0
120050,202507,1,38,38,0,0
120050,202508,1,38,38,0,0
120050,202509,1,38,38,0,0
120050,202510,1,38,38,0,0
120050,202511,1,38,38,0,0
120050,202512,1,38,38,0,0
120060,202501,1,42,42,0,0
120060,202502,1,42,42,0,0
120060,202503,1,42,42,0,0
120060,202504,1,42,42,0,0
120060,202505,1,42,42,0,0
120060,202506,1,42,42,0,0
120060,202507,1,42,42,0,0
120060,202508,1,42,42,0,0
120060,202509,1,42,42,0,0
120060,202510,1,42,42,0,0
120060,202511,1,42,42,0,0
120060,202512,1,42,42,0,0
120070,202501,1,34,34,0,0
120070,202502,1,34,34,0,0
120070,202503,1,34,34,0,0
120070,202504,1,34,34,0,0
120070,202505,1,34,34,0,0
120070,202506,1,34,34,0,0
120070,202507,1,34,34,0,0
120070,202508,1,34,34,0,0
120070,202509,1,34,34,0,0
120070,202510,1,34,34,0,0
120070,202511,1,34,34,0,0
120070,202512,1,34,34,0,0
130002,202501,1,40,40,0,0
130002,202502,1,40,40,0,0
130002,202503,1,40,40,0,0
130002,202504,1,40,40,0,0
130002,202505,1,40,40,0,0
130002,202506,1,40,40,0,0
130002,202507,1,40,40,0,0
130002,202508,1,40,40,0,0
130002,202509,1,40,40,0,0
130002,202510,1,40,40,0,0
130002,202511,1,40,40,0,0
130002,202512,1,40,40,0,0
130006,202501,1,33,33,0,0
130006,202502,1,33,33,0,0
130006,202503,1,33,33,0,0
130006,202504,1,33,33,0,0
130006,202505,1,33,33,0,0
130006,202506,1,33,33,0,0
130006,202507,1,33,33,0,0
130006,202508,1,33,33,0,0
130006,202509,1,33,33,0,0
130006,202510,1,33,33,0,0
130006,202511,1,33,33,0,0
130006,202512,1,33,33,0,0
130008,202501,1,22,22,0,0
130008,202502,1,22,22,0,0
130008,202503,1,22,22,0,0
130008,202504,1,22,22,0,0
130008,202505,1,22,22,0,0
130008,202506,1,22,22,0,0
130008,202507,1,22,22,0,0
130008,202508,1,22,22,0,0
130008,202509,1,22,22,0,0
130008,202510,1,22,22,0,0
130008,202511,1,22,22,0,0
130008,202512,1,22,22,0,0
130010,202501,1,32,32,0,0
130010,202502,1,32,32,0,0
130010,202503,1,32,32,0,0
130010,202504,1,32,32,0,0
130010,202505,1,32,32,0,0
130010,202506,1,32,32,0,0
